episode,raw_total,after_scale,balance,duration,on_hit,episode_reward
258,0.40196208989229937,0.2867139509622394,1.0,-0.2980379101077007,-0.3,8.101695450607078
259,-1.5955070815621628,-0.6147188319755506,1.0,-0.2955070815621629,-0.3,7.981022550647572
260,0.40436557418426095,0.28793469565012697,1.0,-0.29563442581573907,-0.3,8.595662017247276
261,0.404379987585805,0.2879420037029673,1.0,-0.29562001241419494,-0.3,8.596728186856298
262,-0.8980984615691634,-0.473156940882141,1.0,-0.2980984615691634,0.4,7.579616070340258
263,1.1046185732486489,0.5248545210468141,1.0,-0.2953814267513513,0.4,8.548528031374806
264,1.1030050556193767,0.5244899686151824,1.0,-0.2969949443806232,0.4,8.108326731051283
265,1.1029188143782567,0.5244704678265684,1.0,-0.29708118562174324,0.4,7.584746239805852
266,-0.897118856687199,-0.47288489781487525,1.0,-0.29711885668719906,0.4,7.823545283181767
267,1.1034917544236644,0.5245999905172007,1.0,-0.29650824557633576,0.4,8.444461978818014
268,1.1025900425366204,0.5243961115721952,1.0,-0.2974099574633796,0.4,8.296680208323885
269,-1.5975054457811848,-0.6150152440973014,1.0,-0.29750544578118476,-0.3,7.5854618074699856
270,1.1029441780464135,0.5244762032014674,1.0,-0.29705582195358643,0.4,8.059896164554
271,1.1019547128033373,0.5242523571469726,1.0,-0.2980452871966627,0.4,8.101902526280242
272,1.1021384922759125,0.5242939493880183,1.0,-0.2978615077240875,0.4,7.912459409065094
273,0.4017851392064225,0.2866239111607937,1.0,-0.29821486079357745,-0.3,7.149919920341292
274,1.1022085102873027,0.5243097936734482,1.0,-0.2977914897126973,0.4,8.247123381414838
275,1.1032823768524243,0.5245526653931716,1.0,-0.29671762314757577,0.4,8.396018942249029
276,1.1028982711095527,0.5244658223660198,1.0,-0.29710172889044717,0.4,7.584562850545881
277,1.1025521578663557,0.5243875419410343,1.0,-0.2974478421336442,0.4,7.962010877761033
278,1.1026212023990372,0.5244031597992898,1.0,-0.297378797600963,0.4,7.962348757362263
279,0.40469692293196174,0.2881026620940094,1.0,-0.2953030770680383,-0.3,8.26170706418869
280,-0.8979391659510694,-0.4731127225045205,1.0,-0.29793916595106934,0.4,7.342494187466139
281,-0.8983785583351243,-0.4732346740804959,1.0,-0.2983785583351243,0.4,7.244930827338121
282,0.4033255585966237,0.28740697846333235,1.0,-0.2966744414033763,-0.3,8.111463603779887
283,-0.8979784398392758,-0.47312362511099876,1.0,-0.2979784398392758,0.4,7.342436862613021
284,-0.8953540894698939,-0.4723941001020621,1.0,-0.2953540894698938,0.4,7.925557059125489
285,-1.5979765401182249,-0.6150850538648461,1.0,-0.29797654011822483,-0.3,7.437861289695918
286,1.1027055678331263,0.5244222418498102,1.0,-0.2972944321668737,0.4,7.962485536922751
287,-1.59494141285767,-0.614634844915919,1.0,-0.2949414128576699,-0.3,7.9347097061357434
288,-0.8977336500100743,-0.47305566300376695,1.0,-0.29773365001007446,0.4,7.390433954888252
289,-0.8964980527529267,-0.47271235077282797,1.0,-0.2964980527529266,0.4,7.874637460334056
290,-1.5976093522919976,-0.6150306438042151,1.0,-0.29760935229199753,-0.3,7.5357924843666835
291,-1.5978058642422543,-0.6150597649483377,1.0,-0.29780586424225436,-0.3,7.486511609117606
292,-0.8975871075769029,-0.4730149693750102,1.0,-0.2975871075769029,0.4,7.48760214997188
293,1.1015891934182913,0.5241696126284923,1.0,-0.2984108065817086,0.4,7.766285599764197
294,-1.5978109771457545,-0.6150605225716954,1.0,-0.29781097714575444,-0.3,7.486636742750319
295,-1.5981603385316647,-0.6151122834223756,1.0,-0.29816033853166474,-0.3,7.389811385486286
296,1.1047010257837298,0.5248731350678992,1.0,-0.2952989742162703,0.4,8.261876278658935
297,0.4032047782635087,0.28734564228214926,1.0,-0.29679522173649137,-0.3,8.159366715620767
298,-0.8979512133836942,-0.4731160669735099,1.0,-0.29795121338369435,0.4,7.628127254729793
299,1.10228487405217,0.5243270727280207,1.0,-0.29771512594783,0.4,7.577761056591033
300,-0.8980355995210809,-0.4731394920873331,1.0,-0.29803559952108083,0.4,7.579941062563868
301,0.4031831225111257,0.2873346436704514,1.0,-0.2968168774888743,-0.3,8.395844404560021
302,-1.5949938018731986,-0.6146426248578516,1.0,-0.29499380187319857,-0.3,7.982944225832667
303,-0.8969412556046898,-0.4728355466752559,1.0,-0.2969412556046898,0.4,7.824935914836649
304,-1.594967669098076,-0.6146387440936532,1.0,-0.29496766909807604,-0.3,7.983578044765704
305,0.40224430311552956,0.28685750565847656,1.0,-0.29775569688447046,-0.3,7.15119604108977
306,-1.5946868691783858,-0.6145970398668367,1.0,-0.29468686917838577,-0.3,7.9844861840623995
307,0.40227427192927295,0.28687274663879925,1.0,-0.297725728070727,-0.3,8.150486313792713
308,0.4041987188236225,0.28785008375612453,1.0,-0.29580128117637744,-0.3,8.023913430805305
309,0.4033586622117487,0.287423787712287,1.0,-0.2966413377882513,-0.3,7.922104972714121
310,-1.5978991918512748,-0.6150735936418705,1.0,-0.2978991918512747,-0.3,5.487425506051791
311,-1.5948127507687393,-0.6146157368373729,1.0,-0.2948127507687392,-0.3,7.983517554909253
312,0.4054347444678155,0.2884763921368247,1.0,-0.2945652555321845,-0.3,8.602025141665411
313,1.1021972087615874,0.5243072363372112,1.0,-0.2978027912384126,0.4,8.198378482354684
314,-1.5953143431744177,-0.6146902194603271,1.0,-0.29531434317441757,-0.3,7.981399016788334
315,-1.5958884266766917,-0.6147754311304434,1.0,-0.2958884266766917,-0.3,7.882768932254912
316,-1.5950510768919544,-0.6146511300279754,1.0,-0.29505107689195437,-0.3,7.981982200288701
317,-1.5949959740472999,-0.6146429474261017,1.0,-0.2949959740472998,-0.3,7.983298729689512
318,0.4044108806795225,0.28795766697837655,1.0,-0.2955891193204775,-0.3,8.59685348433779
319,-1.595108821487837,-0.6146597045488534,1.0,-0.2951088214878371,-0.3,7.9337955020914945
320,0.40449981703364607,0.28800275523564267,1.0,-0.2955001829663539,-0.3,8.309091635572932
321,0.4054324046981886,0.2884752075894064,1.0,-0.2945675953018114,-0.3,8.599904590848569
322,0.4022167630782078,0.2868434992855483,1.0,-0.2977832369217922,-0.3,8.151358454332948
323,-0.8976110130397248,-0.47302160815449174,1.0,-0.29761101303972465,0.4,7.725861601848484
324,0.4046034489920332,0.28805528655250234,1.0,-0.29539655100796675,-0.3,8.597478793996952
325,-0.8966751902865697,-0.4727615961228926,1.0,-0.2966751902865699,0.4,7.6361643446652865
326,0.40387193805112437,0.2876843158584574,1.0,-0.29612806194887564,-0.3,8.308191323136816
327,1.101904232611823,0.5242409313970496,1.0,-0.29809576738817695,0.4,8.053171523030759
328,0.4048794908322115,0.2881951750839299,1.0,-0.29512050916778854,-0.3,8.599212743529872
329,-1.5948829904127613,-0.61462616861929,1.0,-0.2948829904127612,-0.3,7.98399822516231
330,0.4048266832952238,0.28816841828889833,1.0,-0.2951733167047762,-0.3,8.598588157293722
331,-1.595083233008393,-0.6146559049511744,1.0,-0.29508323300839306,-0.3,7.982251754244897
332,0.40449291843783713,0.28799925804377774,1.0,-0.2955070815621629,-0.3,8.024733737534644
333,-1.5942149484586159,-0.61452693016276,1.0,-0.29421494845861595,-0.3,7.985983095423818
334,-1.594691453022165,-0.6145977207288942,1.0,-0.2946914530221649,-0.3,7.984536988813367
335,0.40525722467397124,0.2883865085753205,1.0,-0.2947427753260287,-0.3,8.6005270953893
336,0.4045354475957164,0.28802081733729124,1.0,-0.2954645524042836,-0.3,8.597317805643957
337,-0.8965987712272101,-0.47274035227127054,1.0,-0.29659877122721007,0.4,7.539046993247612
338,0.40475777047111144,0.2881334981584537,1.0,-0.2952422295288885,-0.3,8.025492637610636
339,0.4041370858682452,0.2878188247683437,1.0,-0.29586291413175486,-0.3,7.736146548204243
340,0.40537536409375846,0.288446328611403,1.0,-0.29462463590624155,-0.3,8.601804507003106
341,0.4055505153482171,0.28853499815177,1.0,-0.29444948465178294,-0.3,8.602284253501033
342,-1.5944303730503955,-0.6145589373345748,1.0,-0.2944303730503955,-0.3,7.984681947488573
343,0.4041673388922196,0.28783416883280927,1.0,-0.29583266110778034,-0.3,7.1641511476345725
344,0.4053418610496499,0.2884293653267398,1.0,-0.2946581389503501,-0.3,8.600507668636977
345,0.4041325195304349,0.2878165087050213,1.0,-0.2958674804695651,-0.3,7.736449501770682
346,0.40452849944719277,0.2880172952036294,1.0,-0.2954715005528073,-0.3,8.02548543120081
347,0.40467747869057696,0.28809280765846146,1.0,-0.2953225213094231,-0.3,8.31220245463908
348,-1.5950165671704766,-0.6146460054818192,1.0,-0.29501656717047664,-0.3,7.983209076193659
349,-1.5943436328675002,-0.6145460503646888,1.0,-0.29434363286750026,-0.3,7.986809689548084
350,-1.595202662179016,-0.6146736381811632,1.0,-0.2952026621790161,-0.3,7.696330875224257
351,0.40409705901714404,0.28779852248961235,1.0,-0.2959029409828559,-0.3,8.308910821246428
352,-1.5946925984240319,-0.61459789086099,1.0,-0.2946925984240319,-0.3,7.983520904780718
353,0.4049564535591464,0.288234167353215,1.0,-0.2950435464408536,-0.3,8.599928426920178
354,0.4042988794258285,0.28790087733398534,1.0,-0.2957011205741715,-0.3,8.023162644581726
355,0.40475569619715407,0.2881324470104498,1.0,-0.29524430380284594,-0.3,7.739842754962942
356,0.4041922407523882,0.28784679833853494,1.0,-0.2958077592476119,-0.3,8.024034119162568
357,-1.5948674564296572,-0.6146238616072032,1.0,-0.29486745642965717,-0.3,7.984591447001984
358,0.40414165679156827,0.2878211431423684,1.0,-0.29585834320843174,-0.3,8.02368161382951
359,-1.5937653614264808,-0.6144601146766665,1.0,-0.29376536142648074,-0.3,7.989225755961573
360,0.40442251649466493,0.2879635663376245,1.0,-0.2955774835053351,-0.3,8.024410277653676
361,-1.594181433706384,-0.614521950158563,1.0,-0.294181433706384,-0.3,7.986185392707652
362,-1.5944542532824413,-0.6145624850641233,1.0,-0.29445425328244135,-0.3,7.985886351836379
363,0.40419594139442633,0.287848675159282,1.0,-0.2958040586055737,-0.3,8.023402735570478
364,0.40413434551555655,0.28781743485319444,1.0,-0.29586565448444346,-0.3,7.736260712376431
365,-0.8962975121826857,-0.47265658812736877,1.0,-0.2962975121826856,0.4,6.688726663912044
366,0.4046145357129472,0.2880609059819924,1.0,-0.2953854642870528,-0.3,8.02480202224784
367,0.4044556361117641,0.2879803574511614,1.0,-0.2955443638882359,-0.3,8.311030396842321
368,-1.5953622046645808,-0.6146973250197122,1.0,-0.2953622046645807,-0.3,7.694759562269434
369,0.4047411992186663,0.2881251005123137,1.0,-0.2952588007813337,-0.3,8.312227686607976
370,0.4038402253768291,0.28766822468591635,1.0,-0.2961597746231709,-0.3,7.448170392619302
371,0.4043178400076331,0.28791049183383977,1.0,-0.2956821599923669,-0.3,8.02415687412403
372,-1.5947880178380536,-0.6146120634420117,1.0,-0.2947880178380535,-0.3,7.983542256183716
373,0.4042913163903142,0.28789704221025314,1.0,-0.2957086836096858,-0.3,8.597114121929476
374,0.4039195190658094,0.28770845734418166,1.0,-0.29608048093419065,-0.3,8.307482753692522
375,0.40429509639611144,0.2878989590105863,1.0,-0.2957049036038885,-0.3,8.310548029626544
376,0.40418392514889817,0.2878425809539437,1.0,-0.2958160748511018,-0.3,8.596166447542391
377,0.4047837681841416,0.28814667235753666,1.0,-0.2952162318158584,-0.3,8.026358170239064
378,-1.5963646801091684,-0.6148460932083111,1.0,-0.2963646801091684,-0.3,7.733229772298988
379,1.1034203900812884,0.5245838612597293,1.0,-0.2965796099187115,0.4,7.586371053578945
380,0.404206133470328,0.28785384412997883,1.0,-0.29579386652967193,-0.3,8.309231201184378
381,-0.8971247639392024,-0.4728865391416886,1.0,-0.2971247639392024,0.4,7.5370303307462
382,0.40389263566390604,0.2876948175405904,1.0,-0.29610736433609397,-0.3,7.4493611081858395
383,-1.5946776907486129,-0.6145956765398938,1.0,-0.2946776907486128,-0.3,7.984708877289155
384,0.40448111459985553,0.28799327409617353,1.0,-0.2955188854001445,-0.3,8.597726135214604
385,-1.5946431437687905,-0.6145905449843586,1.0,-0.2946431437687904,-0.3,7.983966875263877
386,-1.594970942436546,-0.6146392301945969,1.0,-0.2949709424365459,-0.3,7.983098991643755
387,-1.5952349631098182,-0.6146784340475592,1.0,-0.29523496310981817,-0.3,7.982154864133412
388,0.4041079403715541,0.28780404180651475,1.0,-0.2958920596284459,-0.3,8.595585713916783
389,0.4055421726747053,0.28853077521179643,1.0,-0.29445782732529474,-0.3,8.60275058300099
390,-1.5956507089318408,-0.6147401510692789,1.0,-0.2956507089318407,-0.3,7.980539219975299
391,-1.5955443638882358,-0.6147243661433868,1.0,-0.2955443638882359,-0.3,7.980713895486829
392,0.4051103652036843,0.28831213208291984,1.0,-0.29488963479631564,-0.3,8.601045507918453
393,-1.5947733528145054,-0.614609885323773,1.0,-0.2947733528145054,-0.3,7.983443502673229
394,-1.5945123692586163,-0.61457111870091,1.0,-0.29451236925861624,-0.3,7.984628776134526
395,0.40333681032768404,0.28741269192069685,1.0,-0.2966631896723159,-0.3,7.397196314035193
396,0.4047827258083309,0.28814614414867146,1.0,-0.2952172741916691,-0.3,8.598640635330732
397,0.40467339447879286,0.2880907377255108,1.0,-0.29532660552120715,-0.3,8.597961661765419
398,0.40471746970666794,0.2881130750023211,1.0,-0.29528253029333207,-0.3,8.025067061861714
399,-1.5945839482045288,-0.6145817518481114,1.0,-0.2945839482045287,-0.3,7.984348436736229
400,0.40434451242295394,0.28792401639774795,1.0,-0.2956554875770461,-0.3,8.310812530417705
401,-1.5946362100846554,-0.6145895150490585,1.0,-0.29463621008465546,-0.3,7.984674544653128
402,0.40401894952687295,0.2877589007349363,1.0,-0.29598105047312706,-0.3,8.30916804223409
403,0.40438769238717726,0.2879459102207022,1.0,-0.2956123076128228,-0.3,8.30963470958407
404,1.102659413589532,0.5244118027213638,1.0,-0.2973405864104682,0.4,7.821582089525216
405,0.4041728609933583,0.28783696952199533,1.0,-0.2958271390066417,-0.3,8.022719980150308
406,0.40429509639611144,0.2878989590105863,1.0,-0.2957049036038885,-0.3,7.736922836014351
407,-1.5947756113994263,-0.6146102207810271,1.0,-0.29477561139942626,-0.3,7.984216786308042
408,-1.5949851046351482,-0.6146413333110061,1.0,-0.2949851046351481,-0.3,7.9831445558379315
409,-1.5948541076268337,-0.6146218791026498,1.0,-0.2948541076268337,-0.3,7.982517501798629
410,-1.5957228317358814,-0.6147508556099369,1.0,-0.29572283173588126,-0.3,7.979930082377643
411,0.4038419335133659,0.28766909142162406,1.0,-0.29615806648663406,-0.3,8.021577906153167
412,-1.5957086836096859,-0.6147487557774148,1.0,-0.2957086836096858,-0.3,7.980465922485658
413,-1.5953214997508778,-0.6146912819486954,1.0,-0.2953214997508778,-0.3,7.9826719359990035
414,-1.5955920239284282,-0.6147314405418384,1.0,-0.29559202392842815,-0.3,7.981270679263977
415,-1.595351042953223,-0.6146956679655518,1.0,-0.29535104295322295,-0.3,7.982141960764154
416,-1.5955129870036875,-0.6147197085866173,1.0,-0.2955129870036875,-0.3,7.9807072751806265
417,-1.5955794247408057,-0.6147295704118706,1.0,-0.29557942474080573,-0.3,7.980993150921814
418,-1.5951932473882215,-0.6146722403018,1.0,-0.2951932473882215,-0.3,7.982128512776722
419,0.4040198395905324,0.287759352252715,1.0,-0.2959801604094677,-0.3,8.595051038342547
420,0.4047525863233011,0.2881308710615522,1.0,-0.295247413676699,-0.3,8.597875477350799
421,-0.895117324130853,-0.4723281839774092,1.0,-0.295117324130853,0.4,8.12416567048021
422,0.4043954094917542,0.28794982293348814,1.0,-0.2956045905082458,-0.3,8.024077708402473
423,-1.5955687383659078,-0.6147279841914068,1.0,-0.2955687383659079,-0.3,7.980755968404243
424,0.404170099112136,0.2878355687588668,1.0,-0.295829900887864,-0.3,8.595962512642197
425,0.40401894952687295,0.2877589007349363,1.0,-0.29598105047312706,-0.3,8.595453908416523
426,0.40548409056933604,0.2885013735054673,1.0,-0.2945159094306639,-0.3,8.601120357698772
427,-1.5954386602276742,-0.6147086751369115,1.0,-0.2954386602276742,-0.3,7.981392457611092
428,0.404556350117032,0.28803141296774826,1.0,-0.295443649882968,-0.3,8.311788895084987
429,0.4040528982268559,0.28777612206571734,1.0,-0.29594710177314415,-0.3,8.309138315401363
430,0.40433211025012455,0.2879177277931139,1.0,-0.2956678897498755,-0.3,7.7372557260265635
431,-0.8977341772377283,-0.4730558093992052,1.0,-0.2977341772377283,0.4,7.439105553836432
432,-1.5973363093858794,-0.6149901742079591,1.0,-0.29733630938587935,-0.3,7.632481413452167
433,0.404024292598209,0.2877616111972993,1.0,-0.29597570740179097,-0.3,8.59563273836519
434,-1.595106693732067,-0.6146593886042184,1.0,-0.2951066937320671,-0.3,7.983374486640978
435,-1.5952432667683631,-0.614679666910295,1.0,-0.29524326676836304,-0.3,7.982099098235933
436,-1.5951300529869412,-0.614662857127711,1.0,-0.29513005298694117,-0.3,7.983157328420558
437,0.4044196049315532,0.2879620901840539,1.0,-0.29558039506844686,-0.3,8.596858153300344
438,0.40451067710665983,0.2880082605993183,1.0,-0.2954893228933401,-0.3,8.311671484347654
439,-0.8965386619864806,-0.4727236412082548,1.0,-0.2965386619864806,0.4,7.972555218724423
440,0.40463779533541927,0.2880726950956023,1.0,-0.2953622046645807,-0.3,8.598127849555631
441,0.40387538068388334,0.28768606262411955,1.0,-0.2961246193161166,-0.3,8.30825169618439
442,0.4046084854119572,0.2880578393297188,1.0,-0.29539151458804286,-0.3,8.597792683424215
443,0.4039325877076508,0.2877150877786762,1.0,-0.29606741229234923,-0.3,8.021991480421393
444,0.40447620464580275,0.2879907849686982,1.0,-0.29552379535419726,-0.3,8.310703786106524
445,-0.8977278430692799,-0.4730540505836414,1.0,-0.2977278430692801,0.4,7.487260997320774
446,0.40414440154829295,0.287822535276756,1.0,-0.29585559845170706,-0.3,8.30943353076356
447,-1.5952453406323726,-0.6146799748202866,1.0,-0.29524534063237257,-0.3,7.981755975408919
448,0.40361910675789453,0.28755600776209256,1.0,-0.2963808932421054,-0.3,7.971919371601164
449,-1.5953682826213995,-0.6146982273398324,1.0,-0.29536828262139947,-0.3,7.982217137434287
450,0.40419686701861185,0.28784914459808036,1.0,-0.2958031329813882,-0.3,8.595439679175728
451,-1.5952078853934126,-0.6146744137036991,1.0,-0.29520788539341264,-0.3,7.982112230658655
452,-1.5950639621289917,-0.6146530433956627,1.0,-0.2950639621289917,-0.3,7.983118383920475
453,0.40391864922944093,0.28770801602438784,1.0,-0.2960813507705591,-0.3,8.022353110012977
454,0.4046642168237273,0.28808608632372457,1.0,-0.29533578317627274,-0.3,8.598164581389797
455,0.40381129260872434,0.2876535434177307,1.0,-0.29618870739127573,-0.3,8.021474389228793
456,-1.5941514957579763,-0.6145175015278692,1.0,-0.2941514957579764,-0.3,7.987152293528455
457,-1.5951606903475701,-0.6146674062537261,1.0,-0.29516069034757003,-0.3,7.981671968014979
458,0.40408981934430305,0.28779485028458457,1.0,-0.2959101806556969,-0.3,8.02321823248182
459,-1.5955110193063289,-0.6147194164996233,1.0,-0.29551101930632895,-0.3,7.981327578535959
460,-0.8973974147472745,-0.4729622839012902,1.0,-0.2973974147472746,0.4,7.823276814060972
461,-1.5949523679949347,-0.6146364718159821,1.0,-0.29495236799493474,-0.3,7.98402873235804
462,0.40402340163798384,0.28776115922757106,1.0,-0.2959765983620162,-0.3,8.595512809460537
463,-1.595366257438968,-0.6146979266861661,1.0,-0.2953662574389679,-0.3,7.982298964687132
464,-1.5954516230320672,-0.6147105994479001,1.0,-0.29545162303206723,-0.3,7.981198559072363
465,0.4044644406706928,0.28798482108777596,1.0,-0.29553555932930714,-0.3,8.311487667224775
466,0.4042312458212823,0.2878665796849311,1.0,-0.2957687541787178,-0.3,8.309566447518439
467,0.4046693135011605,0.2880886694196485,1.0,-0.29533068649883953,-0.3,8.313068197585405
468,-1.594884098352796,-0.614626333162707,1.0,-0.29488409835279605,-0.3,7.983836937218132
469,-1.594957837503835,-0.6146372840639565,1.0,-0.29495783750383486,-0.3,7.984659415212068
470,0.40458636248713725,0.28804662589114544,1.0,-0.29541363751286276,-0.3,8.597668625198416
471,0.40461857324864875,0.28806295243044766,1.0,-0.2953814267513513,-0.3,8.024988007984518
472,-1.5937041634064997,-0.614451017926953,1.0,-0.2937041634064997,-0.3,7.9884315706938
473,0.40460747772831146,0.2880573285731669,1.0,-0.29539252227168855,-0.3,8.026033927440668
474,-1.5946627452086972,-0.6145934565690283,1.0,-0.2946627452086972,-0.3,7.984642330475592
475,0.4044556361117641,0.2879803574511614,1.0,-0.2955443638882359,-0.3,7.45275961658302
476,-1.5954166467994835,-0.6147054072288772,1.0,-0.2954166467994834,-0.3,7.98211650594927
477,-1.5945722721090205,-0.6145800173887076,1.0,-0.2945722721090205,-0.3,7.983523027217753
478,0.40581483379488176,0.2886687663548249,1.0,-0.2941851662051183,-0.3,8.602902628016254
479,0.40259959385556293,0.28703815088728873,1.0,-0.29740040614443713,-0.3,7.43821113145286
480,-1.5942973630026023,-0.6145391757085955,1.0,-0.29429736300260223,-0.3,7.987510426927943
481,-1.59531331999641,-0.6146900675555492,1.0,-0.29531331999641,-0.3,7.981957813352165
482,-1.595762221372164,-0.6147567016090623,1.0,-0.29576222137216407,-0.3,7.980153480429751
483,0.4045047504856201,0.2880052561913792,1.0,-0.29549524951437983,-0.3,8.598351886920003
484,-1.5940570412816657,-0.614503465387977,1.0,-0.29405704128166565,-0.3,7.986380817043075
485,0.40449883093181055,0.2880022553407517,1.0,-0.29550116906818946,-0.3,8.310860571436054
486,0.40696309136072634,0.2892493014632937,1.0,-0.2930369086392737,-0.3,8.608675433391666
487,0.4047983830828579,0.28815407816352967,1.0,-0.29520161691714214,-0.3,7.453312514703645
488,0.4041097564825293,0.2878049629787309,1.0,-0.29589024351747073,-0.3,7.163828172241235
489,-1.5950949760778843,-0.6146576486725133,1.0,-0.29509497607788426,-0.3,7.983774573107884
490,-1.5967500397061758,-0.614903250328572,1.0,-0.29675003970617586,-0.3,7.634320824683533
491,-1.5953439273673973,-0.614694611586852,1.0,-0.29534392736739734,-0.3,7.98231604857239
492,0.40429037186110345,0.2878965632480255,1.0,-0.29570962813889656,-0.3,8.597139987240373
493,0.40493603787100835,0.2882238243988918,1.0,-0.2950639621289917,-0.3,8.59951931565549
494,-1.595152256155123,-0.6146661539305747,1.0,-0.2951522561551229,-0.3,7.98222318606846
495,0.4042574320644882,0.28787985937177035,1.0,-0.2957425679355118,-0.3,7.737638017944731
496,-1.5940810990638548,-0.6145070405235682,1.0,-0.2940810990638548,-0.3,7.987160243754451
497,-1.5950703933444348,-0.6146539983791208,1.0,-0.29507039334443474,-0.3,7.983025014074206
498,-1.5950971084494467,-0.6146579653053934,1.0,-0.29509710844944664,-0.3,7.982918595531312
499,0.404206133470328,0.28785384412997883,1.0,-0.29579386652967193,-0.3,8.309286855660359
500,-1.594023977104994,-0.6144985517381265,1.0,-0.29402397710499406,-0.3,7.988625012588187
501,-1.594417199350554,-0.6145569801763864,1.0,-0.29441719935055405,-0.3,7.986286967264574
502,0.4042154185083407,0.28785855302580826,1.0,-0.29578458149165926,-0.3,8.022790143519943
503,-1.5946141998400316,-0.6145862455922526,1.0,-0.2946141998400316,-0.3,7.985408889168206
504,-1.5944554448614359,-0.6145626620874934,1.0,-0.2944554448614358,-0.3,7.9858791020743585
505,-1.5948228381359408,-0.6146172350177185,1.0,-0.29482283813594085,-0.3,7.983881640107976
506,-1.5950360056122082,-0.6146488920241071,1.0,-0.2950360056122081,-0.3,7.98298860396851
507,-1.5948373774372073,-0.6146193943808338,1.0,-0.2948373774372073,-0.3,7.983336419734463
508,1.1033989360066525,0.5245790121494873,1.0,-0.29660106399334746,0.4,7.348504444830187
509,1.103310610135691,0.5245590474459277,1.0,-0.29668938986430893,0.4,8.348013895499165
510,-1.595541430787936,-0.6147239307613646,1.0,-0.29554143078793604,-0.3,7.981034389217717
511,-1.597772881115518,-0.6150548774800564,1.0,-0.29777288111551814,-0.3,7.535639415057738
512,-1.5950746766033634,-0.6146546344057897,1.0,-0.2950746766033635,-0.3,7.982482897414046
513,0.4035557068996823,0.2875238260340215,1.0,-0.2964442931003178,-0.3,8.446743248964138
